Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
261,2022-01-14,300.1442565917969,300.74415332363384,293.90333446831437,294.38712596538153,39846400
262,2022-01-18,292.8388977050781,299.7571080915639,291.95839390632096,294.21287812896793,42333200
263,2022-01-19,293.4969177246094,303.73396167938847,292.8873652813076,296.36098446324274,45933900
264,2022-01-20,291.822998046875,301.5471940307173,291.3779181968077,299.05084323097356,35380700
265,2022-01-21,286.4335632324219,294.25162003175876,286.02716542406625,292.87766885666707,57984400
266,2022-01-24,286.7625427246094,287.4785446299873,267.1012508783427,282.7277385199471,85731500
267,2022-01-25,279.1379699707031,285.42725856382043,275.9256173154079,282.06974485682485,72848600
268,2022-01-26,287.091552734375,298.4993649327911,283.53085426864396,298.00588813814414,90428900
269,2022-01-27,290.12005615234375,297.3382163920615,288.2719692510956,292.848647044969,53481300
270,2022-01-28,298.2671813964844,298.4800508635709,284.90486089949263,290.497490140265,49743700
271,2022-01-31,300.89898681640625,302.25359717758414,296.4384136116129,298.93479441062544,46444500
272,2022-02-01,298.75091552734375,300.5602908856212,295.2385847597286,300.347421459454,40950400
273,2022-02-02,303.298583984375,304.90477544054625,298.86706647048936,299.59275378047863,36636000
274,2022-02-03,291.48431396484375,301.1408007887822,290.2361239043447,299.4571866637444,43730000
275,2022-02-04,296.0223388671875,298.78961201270425,290.24586730318873,290.47807776902533,35096500
276,2022-02-07,291.194091796875,297.8607227658091,290.1781120131645,296.244875824076,28533300
277,2022-02-08,294.6870422363281,295.65462512508105,290.2264992927546,291.48434523681885,32421200
278,2022-02-09,301.1214599609375,301.81812081600225,297.4253157990667,299.82490244451157,31284700
279,2022-02-10,292.5777587890625,299.09925890544037,290.9522263996024,294.18395014827564,45386200
280,2022-02-11,285.4757080078125,294.4258511158453,284.68228282928357,293.3615038676102,39175600
281,2022-02-14,285.43695068359375,287.13990600791016,281.9052790638438,284.24681310649265,36359500
282,2022-02-15,290.7297058105469,291.048995252709,287.3915321828367,290.2846258362835,27058300
283,2022-02-16,290.39031982421875,291.7186447665817,284.7473355562415,289.29468550260657,29982100
284,2022-02-17,281.8870544433594,287.772404486028,281.17924775374655,287.34578532918516,32461600
285,2022-02-18,279.1722106933594,284.92183458390497,277.601489929,284.13647420172526,34264000
286,2022-02-22,278.9685974121094,282.6724139032119,275.8465370047907,276.33132880972005,41736100
287,2022-02-23,271.7451477050781,282.8275092232798,271.580335085681,281.35372341593103,37811200
288,2022-02-24,285.629638671875,286.1823084436964,263.2613371745761,264.2212450912512,56989700
289,2022-02-25,288.26690673828125,288.57718060139933,282.7790598404249,286.16292683070213,32546700
290,2022-02-28,289.7018737792969,290.04123393567045,284.087976805865,285.35812887426613,34627500
291,2022-03-01,285.97869873046875,290.84599781965625,283.26384685818056,287.3845772168943,31217800
292,2022-03-02,291.059326171875,292.3003920940344,284.7667375809277,286.37622044505133,31873000
293,2022-03-03,286.919189453125,293.90987886372875,285.10604328173724,293.6771882703284,27314500
294,2022-03-04,281.0435485839844,286.6671524279959,278.43539536081005,285.33882734438663,32356500
295,2022-03-07,270.4266052246094,280.8787167872422,270.05815866809127,279.75399609499914,43157200
296,2022-03-08,267.4596252441406,275.3229335452845,261.7875556211475,269.35029539224405,48159500
297,2022-03-09,279.724853515625,280.79140133597923,272.2396673436956,274.8187631313371,35204500
298,2022-03-10,276.90338134765625,277.88267026842374,272.04575796281966,274.41154435304935,30628000
299,2022-03-11,271.55126953125,280.70414052887327,270.9307218618932,279.2012682861542,27209300
300,2022-03-14,268.0317687988281,276.7192320346744,267.43063153056454,271.81313999383417,30660700
