Price,Date,Close,High,Low,Open,Volume
Ticker,,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
0,2021-01-04,85.65928649902344,87.4636464411681,84.71690581732847,87.34008358640446,37324000
1,2021-01-05,86.35005950927734,86.68651421531872,85.20123853878756,85.60766776688526,20360000
2,2021-01-06,85.49799346923828,86.54459001427169,84.16903787338767,84.37547823924433,46588000
3,2021-01-07,88.05169677734375,88.22438791932814,85.69053197050732,85.69053197050732,41936000
4,2021-01-08,89.21739196777344,89.29331822175078,87.4006138422846,88.191641679299,35484000
5,2021-01-11,87.15597534179688,88.54994580133611,86.9500347222767,88.18470162798775,34796000
6,2021-01-12,86.22004699707031,87.7321207860819,85.17544183594138,86.61357327213408,29528000
7,2021-01-13,86.70736694335938,87.16094060271311,85.71833405616691,85.71833405616691,23432000
8,2021-01-14,85.89698028564453,87.7147504644655,85.65629851518884,86.78774893221043,29212000
9,2021-01-15,85.73321533203125,86.72571621304921,84.94368675719375,85.80269009081528,31444000
10,2021-01-19,88.55439758300781,89.51563284416662,85.9917598088615,86.49644561395698,41660000
11,2021-01-20,93.2985610961914,94.27369142216018,90.29326846427877,90.63369100589752,64152000
12,2021-01-21,93.50102996826172,95.87955813281762,93.26580772759824,93.97247397752348,58634000
13,2021-01-22,93.91838073730469,94.50544439835653,93.12140106015978,93.86379288072814,32744000
14,2021-01-25,94.00373077392578,95.37041104765358,92.26090239757879,94.91981325917729,50586000
15,2021-01-26,94.6821060180664,95.06918077277226,93.10304122733542,93.59234042721772,31462000
16,2021-01-27,90.26497650146484,93.31840541043215,89.19009786238911,93.04249028584238,82512000
17,2021-01-28,91.96512603759766,93.69157551311149,90.86344956448809,90.86344956448809,55278000
18,2021-01-29,90.68282318115234,91.68425930662701,89.40250361723265,91.0133261797353,44530000
19,2021-02-01,93.94368743896484,95.0587592331075,91.53786168051741,91.53786168051741,40252000
20,2021-02-02,95.23641967773438,96.7375742923494,94.60369579708804,94.93916613642043,66332000
21,2021-02-03,102.1720199584961,104.54112080046828,99.92251415054169,102.50599859407848,97882000
22,2021-02-04,101.91148376464844,102.68910130885799,100.99192568967557,102.25835779899022,48596000
23,2021-02-05,103.65828704833984,104.01112041342323,101.73134861128602,102.20576092112387,29866000
24,2021-02-08,103.44440460205078,104.95697814818854,102.39384771098673,104.2126024166411,28828000
25,2021-02-09,102.9913330078125,104.13866240440814,102.72385326200276,102.96205138124002,21892000
26,2021-02-10,103.54166412353516,104.15701742365931,101.84250453722669,103.37591665062041,25102000
27,2021-02-11,103.6543197631836,103.91484823820412,102.66727833879833,103.76597915086751,20480000
28,2021-02-12,103.9659652709961,104.1877847485389,102.90100612778934,103.20868656852795,18990000
29,2021-02-16,104.74359130859375,106.45267806427309,103.80319453901487,103.80319453901487,31004000
30,2021-02-17,105.13661193847656,105.3261814870926,103.63446540978451,103.91384859595338,20294000
31,2021-02-18,104.50091552734375,105.30385447020758,103.88159440474723,104.46072238989566,22546000
32,2021-02-19,103.65729522705078,105.13463539467114,103.39031525447268,104.59918372977481,37938000
33,2021-02-22,101.9427490234375,103.23647893744953,101.63210028023519,101.9099993387489,29466000
34,2021-02-23,102.23355102539062,102.84791239328172,98.76525719424058,99.94435185295079,34658000
35,2021-02-24,103.40917205810547,103.63298302888079,100.61627889516991,100.74083370987653,22608000
36,2021-02-25,100.04161071777344,103.36897091511271,99.57215821309238,102.02562057484711,41548000
37,2021-02-26,100.3373794555664,102.05490166561077,99.30021775417421,100.7363652714973,40042000
38,2021-03-01,102.70697021484375,103.03300560280509,100.95818263525662,101.63209158055665,26060000
39,2021-03-02,102.44990539550781,103.9515596460138,102.06233848325012,102.46776816920251,25564000
40,2021-03-03,99.81631469726562,103.02109639925452,98.95233642673433,101.82811444002907,33892000
41,2021-03-04,100.93387603759766,102.95162763201309,99.51955914782164,99.98801971974596,49216000
42,2021-03-05,104.06719207763672,104.52026594581169,100.62867233193391,102.28466284780541,53100000
43,2021-03-08,99.62228393554688,104.89444552557276,99.50764868129858,103.42158052102567,36868000
44,2021-03-09,101.2529525756836,102.4221200060807,101.01673839596404,101.71893700927107,33920000
45,2021-03-10,101.04602813720703,102.29707365898807,100.20934752586386,102.29707365898807,27100000
46,2021-03-11,104.2394027709961,104.77187858733713,102.05143601644393,102.13927332403148,27702000
47,2021-03-12,101.7313461303711,103.10149446258991,100.85893998678274,103.04194682941647,33818000
48,2021-03-15,101.9516830444336,101.97897318600187,100.62917885594194,101.48223051757223,26168000
49,2021-03-16,103.41314697265625,104.89147154660814,102.1923674371934,102.52485435636942,31900000
50,2021-03-17,103.33026885986328,104.16297408675445,101.43955571786044,102.64792444093051,26382000
51,2021-03-18,100.30908966064453,102.66181170828624,100.20189786741744,101.64102114164612,31700000
52,2021-03-19,100.58797454833984,101.08819279011651,99.39548485155339,100.72543991257257,46072000
53,2021-03-22,100.77308654785156,101.64896832220467,99.94484136557821,100.62123402558689,33536000
54,2021-03-23,101.30109405517578,102.43155255458386,100.6395958801365,101.23261124865263,28510000
55,2021-03-24,100.86439514160156,102.60473976614479,100.68921273652307,101.81867923928972,25218000
56,2021-03-25,100.86093139648438,101.51498617081897,99.05606400581422,100.6917082778307,35616000
57,2021-03-26,100.47732543945312,101.20482275574092,99.44114815336599,100.82767512282554,27978000
58,2021-03-29,101.52242279052734,101.6921456617526,99.52055008099022,100.34978722521926,26492000
59,2021-03-30,101.5561752319336,102.3600985997057,101.04404587909158,101.87923478436586,27312000
60,2021-03-31,102.35265350341797,103.53075620217572,101.58247178886016,101.94969987021643,42570000
61,2021-04-01,105.69043731689453,105.98669892569983,103.78732089156456,103.82801379599191,39880000
62,2021-04-05,110.1159896850586,110.61373186270573,106.45614255746916,106.55241526747184,48510000
63,2021-04-06,109.63463592529297,110.56461342527915,109.26393976837547,109.71701369040595,35240000
64,2021-04-07,111.11197662353516,111.3834241955768,109.82519791468398,109.82519791468398,24134000
65,2021-04-08,111.67770385742188,112.73769574092296,111.30948379590893,112.35111313829853,28664000
66,2021-04-09,112.6821060180664,112.84586958165409,111.02413150339015,111.43006856726271,26146000
67,2021-04-12,111.38937377929688,111.99826800652428,110.5556690671648,111.86081020287733,25024000
68,2021-04-13,111.8761978149414,112.32481171879675,111.31146450496534,111.70549055106234,25682000
69,2021-04-14,111.2548828125,112.52131494179199,110.96259662557597,112.52131494179199,21002000
70,2021-04-15,113.4056396484375,113.93911498034575,111.71442319637966,112.24938267586431,29174000
71,2021-04-16,113.28157806396484,113.85177090924829,112.69451439811739,113.60364566317921,26282000
72,2021-04-19,113.62944793701172,114.34057420260662,112.65779320044837,112.65779320044837,30290000
73,2021-04-20,113.09597778320312,114.08797894990056,112.00968781654448,114.01304464501652,22288000
74,2021-04-21,113.06322479248047,113.14510278510481,111.39929103374098,112.75058458537109,23204000
75,2021-04-22,111.78140258789062,113.58576995945398,111.17597645061205,112.91682079811619,24146000
76,2021-04-23,114.13414001464844,114.44132071147847,112.2146449476843,112.49998747236313,29066000
77,2021-04-26,114.63038635253906,115.35491539207553,114.0046137037265,114.36191465854154,32038000
