Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
143,2021-07-29,142.22662353515625,143.1152993715257,141.1914692207776,141.29889173837356,56699500
144,2021-07-30,142.4414520263672,142.90043773904355,140.73246710930246,140.99614324026174,70440600
145,2021-08-02,142.10946655273438,143.50594463384482,141.84579034327976,142.92977598084835,62880000
146,2021-08-03,143.90631103515625,144.57036666149511,141.77739614243097,142.3926355441965,64786600
147,2021-08-04,143.50587463378906,144.32618366176837,142.85157946377012,143.81838182606486,56368300
148,2021-08-05,143.6133575439453,144.37507551915724,142.74421703883584,143.53523071300444,46397700
149,2021-08-06,142.9287109375,143.8773972975789,142.42992307824377,143.13410295218878,54126800
150,2021-08-09,142.87982177734375,143.47641826359128,142.3223546901742,142.9874052395685,48908700
151,2021-08-10,142.4005889892578,144.46422440880676,142.1071782098756,143.22212723273427,69023100
152,2021-08-11,142.6548614501953,143.49596433929045,142.33211110540972,142.84068876296502,48493500
153,2021-08-12,145.61830139160156,145.77478914489808,142.63531888467134,142.97763397957073,72282600
154,2021-08-13,145.8236846923828,146.15620995558572,145.01192130974562,145.69653653501413,59375000
155,2021-08-16,147.7992706298828,147.8677396068058,143.25145612128088,145.27596199320675,103296000
156,2021-08-17,146.88973999023438,148.34698930481986,145.8139053280962,146.92885446726953,92229700
157,2021-08-18,143.14390563964844,147.40810018292743,142.93851358506976,146.50831793002382,86326000
158,2021-08-19,143.4764404296875,144.74787747327346,141.32478577627037,141.8431384679369,86960300
159,2021-08-20,144.93368530273438,145.23687099584217,143.55466496618592,144.2001657522503,60549600
160,2021-08-23,146.42030334472656,146.8897517241176,144.64028856581433,145.05105776321832,60131800
161,2021-08-24,146.33224487304688,147.54500248159704,145.8725714606484,146.1659822444016,48606400
162,2021-08-25,145.0999755859375,147.01691360939662,144.5522832716624,146.51811066900615,58991300
163,2021-08-26,144.29794311523438,145.8432259179612,144.2686035304066,145.09015667605945,48597200
164,2021-08-27,145.3346710205078,145.48136895257556,143.60356080464544,144.23927174159581,55802400
165,2021-08-30,149.75535583496094,150.11723565003402,145.3444633733459,145.7258929660488,90956700
166,2021-08-31,148.4936981201172,149.4423845898935,147.9655556918431,149.30546153876566,86453100
167,2021-09-01,149.15875244140625,151.57447805860386,148.99248979823196,149.47172795102404,80313700
168,2021-09-02,150.273681640625,151.3201765731345,149.05114919993167,150.48884854406634,71115500
169,2021-09-03,150.90943908691406,151.23218950970838,149.7260208700016,150.38129660470707,57808700
170,2021-09-07,153.24688720703125,153.80435423363667,150.99742455621305,151.56468139327094,82278300
171,2021-09-08,151.7016143798828,153.58919740809037,150.59644021764143,153.53051823549217,74420200
172,2021-09-09,150.6844940185547,152.67966077073964,150.56712073419473,152.07328934160887,57305700
173,2021-09-10,145.69654846191406,152.06349296335642,145.43247723787448,151.59404461667017,140893200
174,2021-09-13,146.26377868652344,148.09268237347644,145.48135496921765,147.32004846636258,102404300
175,2021-09-14,144.8651885986328,147.7503768839939,143.68178564075433,147.0461970563759,109296300
176,2021-09-15,145.75521850585938,146.1562127610325,143.15366567640987,145.29554507646444,83281300
177,2021-09-16,145.52049255371094,145.69654500672686,143.98499938228917,145.1781923829195,68034100
178,2021-09-17,142.85047912597656,145.54984051172312,142.55706833315722,145.54984051172312,129868800
179,2021-09-20,139.79904174804688,141.6572852174671,138.16574008474763,140.64014472255653,123478900
180,2021-09-21,140.2782745361328,141.42257819093177,139.64256354879453,140.76728757977574,75834000
181,2021-09-22,142.64508056640625,143.21232244413056,140.54231597032648,141.27583538032138,76404300
182,2021-09-23,143.6035614013672,143.8480679048245,142.43970805715156,143.42750895866175,64838200
183,2021-09-24,143.69158935546875,144.22950668219346,142.3614732946102,142.45928187164873,53477900
184,2021-09-27,142.1756591796875,142.75270596031078,140.65973055901063,142.27346776582567,74150700
185,2021-09-28,138.7917022705078,141.56929310981445,138.57653531162535,140.102253802977,108972300
186,2021-09-29,139.69143676757812,141.27583390106034,138.909013087078,139.33934685752757,74602000
187,2021-09-30,138.3907012939453,141.20742140322028,138.17553434540375,140.50324137590155,89056700
